,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
2743,2743.0,2021-01-20 03:18:10.669167+00:00,x,y,2021-01-26 05:15:00+00:00,2021-01-26 07:25:00+00:00,alpha,True,20,1,a-1,2743,10227
4057,4057.0,2021-05-21 14:57:33.957833+00:00,x,y,2021-05-29 10:00:00+00:00,2021-05-29 12:00:00+00:00,alpha,True,15,1,a-9,4057,10227
3765,3765.0,2021-06-29 10:57:13.845157+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,35,1,a-1,3765,8739
610,610.0,2021-08-08 11:58:50.135290+00:00,x,y,2021-09-22 07:50:00+00:00,2021-09-22 09:45:00+00:00,beta,True,40,0,b-67,610,8739
2318,2318.0,2021-08-06 08:52:49.376974+00:00,x,y,2021-08-19 13:00:00+00:00,2021-08-19 15:00:00+00:00,alpha,True,15,1,a-9,2318,8697
1683,1683.0,2021-07-27 12:28:32.485830+00:00,x,y,2021-08-15 16:00:00+00:00,2021-08-15 18:00:00+00:00,alpha,True,15,1,a-23,1683,8697
458,458.0,2021-07-25 15:50:10.080559+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,True,15,1,a-7,458,10227
1800,1800.0,2021-04-20 20:55:39.181297+00:00,x,y,2021-04-26 16:00:00+00:00,2021-04-26 18:00:00+00:00,alpha,True,35,1,a-7,1800,8739
3024,3024.0,2021-02-01 13:46:21.829766+00:00,x,y,2021-02-07 14:00:00+00:00,2021-02-07 15:55:00+00:00,beta,True,45,0,b-9,3024,8739
144,144.0,2021-08-18 14:19:25.925279+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 15:55:00+00:00,beta,True,40,0,b-9,144,8395
3585,3585.0,2021-02-11 21:02:07.151878+00:00,x,y,2021-02-20 16:00:00+00:00,2021-02-20 18:10:00+00:00,alpha,True,15,1,a-7,3585,8739
1898,1898.0,2021-04-15 16:17:19.892014+00:00,x,y,2021-04-18 14:00:00+00:00,2021-04-18 15:55:00+00:00,beta,True,20,0,b-9,1898,8739
2479,2479.0,2021-07-22 19:20:07.828693+00:00,x,y,2021-08-06 16:00:00+00:00,2021-08-06 18:00:00+00:00,alpha,True,15,1,a-23,2479,8697
1834,1834.0,2021-08-16 19:51:41.109574+00:00,x,y,2021-08-18 04:40:00+00:00,2021-08-18 06:40:00+00:00,omega,True,20,1,d-1,1834,8739
2537,2537.0,2021-06-21 07:19:53.498941+00:00,x,y,2021-06-23 07:00:00+00:00,2021-06-23 09:00:00+00:00,alpha,True,35,1,a-5,2537,8697
3267,3267.0,2021-08-01 13:17:09.465460+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 15:55:00+00:00,beta,True,40,0,b-9,3267,8739
757,757.0,2021-07-09 13:44:26.034803+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 15:55:00+00:00,beta,True,40,0,b-9,757,9900
4737,4737.0,2021-06-08 05:27:34.752264+00:00,x,y,2021-06-29 16:00:00+00:00,2021-06-29 18:00:00+00:00,alpha,True,35,1,a-23,4737,8697
2360,2360.0,2021-03-20 14:39:30.916202+00:00,x,y,2021-04-14 11:00:00+00:00,2021-04-14 13:00:00+00:00,gamma,True,20,1,c-4,2360,13097
4233,4233.0,2021-07-16 15:29:56.338905+00:00,x,y,2021-08-01 13:00:00+00:00,2021-08-01 15:00:00+00:00,alpha,True,35,1,a-9,4233,8739
4553,4553.0,2021-05-21 06:06:26.498386+00:00,x,y,2021-05-28 11:00:00+00:00,2021-05-28 13:00:00+00:00,gamma,True,20,1,c-4,4553,8739
2127,2127.0,2021-04-05 08:12:16.097879+00:00,x,y,2021-04-08 17:00:00+00:00,2021-04-08 18:59:00+00:00,gamma,True,0,0,c-6,2127,17666
1359,1359.0,2021-03-29 18:34:15.477673+00:00,x,y,2021-03-31 11:00:00+00:00,2021-03-31 13:00:00+00:00,gamma,True,20,2,c-4,1359,8697
3642,3642.0,2021-07-09 07:34:40.974980+00:00,x,y,2021-08-21 05:00:00+00:00,2021-08-21 06:55:00+00:00,beta,True,40,0,b-1,3642,10227
1190,1190.0,2021-06-26 17:38:48.481125+00:00,x,y,2021-07-10 05:00:00+00:00,2021-07-10 06:55:00+00:00,beta,True,40,0,b-1,1190,10227
1212,1212.0,2021-03-23 16:54:38.612720+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 07:00:00+00:00,alpha,True,35,1,a-1,1212,9900
1525,1525.0,2021-08-08 07:17:26.127232+00:00,x,y,2021-08-13 07:15:00+00:00,2021-08-13 09:15:00+00:00,alpha,True,20,1,a-5,1525,8405
4749,4749.0,2021-06-02 12:01:36.007663+00:00,x,y,2021-06-05 05:00:00+00:00,2021-06-05 07:00:00+00:00,gamma,True,20,2,c-2,4749,10227
545,545.0,2021-02-11 09:43:32.110605+00:00,x,y,2021-02-12 17:00:00+00:00,2021-02-12 18:59:00+00:00,gamma,True,0,0,c-6,545,9877
2826,2826.0,2021-04-10 19:19:16.813602+00:00,x,y,2021-04-14 11:00:00+00:00,2021-04-14 13:00:00+00:00,gamma,True,20,2,c-4,2826,8697
4443,4443.0,2021-07-01 12:44:20.661741+00:00,x,y,2021-08-01 07:00:00+00:00,2021-08-01 09:00:00+00:00,alpha,True,15,1,a-5,4443,9900
3078,3078.0,2021-03-30 20:08:06.750650+00:00,x,y,2021-04-04 05:00:00+00:00,2021-04-04 06:55:00+00:00,beta,True,20,0,b-1,3078,7400
2808,2808.0,2021-04-20 04:54:19.953554+00:00,x,y,2021-04-21 17:00:00+00:00,2021-04-21 18:59:00+00:00,gamma,True,0,0,c-6,2808,8739
810,810.0,2021-06-23 20:18:31.132426+00:00,x,y,2021-06-29 16:00:00+00:00,2021-06-29 18:00:00+00:00,alpha,True,35,1,a-23,810,10227
18,18.0,2021-05-08 12:41:43.627721+00:00,x,y,2021-05-22 17:00:00+00:00,2021-05-22 18:59:00+00:00,gamma,True,20,1,c-6,18,10227
760,760.0,2021-08-31 19:06:22.374163+00:00,x,y,2021-09-16 04:00:00+00:00,2021-09-16 06:00:00+00:00,alpha,True,20,1,a-1,760,10227
961,961.0,2021-07-15 11:10:09.290762+00:00,x,y,2021-07-16 13:00:00+00:00,2021-07-16 15:00:00+00:00,alpha,True,35,1,a-9,961,8739
297,297.0,2021-07-16 15:37:18.247397+00:00,x,y,2021-07-27 17:00:00+00:00,2021-07-27 18:59:00+00:00,gamma,True,20,1,c-6,297,8697
4333,4333.0,2021-07-29 13:19:52.495595+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 16:00:00+00:00,gamma,True,20,1,c-4,4333,8395
2762,2762.0,2021-07-08 12:07:24.969765+00:00,x,y,2021-07-23 16:00:00+00:00,2021-07-23 18:00:00+00:00,alpha,True,35,1,a-23,2762,8697
1433,1433.0,2021-08-08 20:06:07.330717+00:00,x,y,2021-08-22 16:00:00+00:00,2021-08-22 18:00:00+00:00,alpha,True,20,1,a-23,1433,8739
3465,3465.0,2021-08-27 11:40:02.706229+00:00,x,y,2021-09-05 05:30:00+00:00,2021-09-05 07:30:00+00:00,gamma,True,20,1,c-2,3465,9900
1343,1343.0,2021-06-21 14:25:17.976955+00:00,x,y,2021-07-11 11:00:00+00:00,2021-07-11 12:55:00+00:00,beta,True,20,0,b-69,1343,8739
4800,4800.0,2021-02-20 03:24:34.544978+00:00,x,y,2021-03-08 08:00:00+00:00,2021-03-08 09:55:00+00:00,beta,True,20,0,b-67,4800,10227
4280,4280.0,2021-05-31 15:11:05.877821+00:00,x,y,2021-06-10 14:00:00+00:00,2021-06-10 15:55:00+00:00,beta,True,20,0,b-9,4280,7400
4861,4861.0,2021-07-02 19:31:12.792035+00:00,x,y,2021-07-16 05:00:00+00:00,2021-07-16 06:55:00+00:00,beta,True,40,0,b-1,4861,8739
1609,1609.0,2021-07-21 11:52:48.591926+00:00,x,y,2021-08-22 07:00:00+00:00,2021-08-22 09:00:00+00:00,alpha,True,35,1,a-5,1609,10227
1857,1857.0,2021-07-10 18:12:21.075612+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,True,20,1,c-2,1857,10227
1477,1477.0,2021-06-22 20:39:59.882917+00:00,x,y,2021-12-30 14:00:00+00:00,2021-12-30 15:55:00+00:00,beta,True,20,0,b-9,1477,8739
2783,2783.0,2021-08-30 16:53:43.030191+00:00,x,y,2021-09-26 11:00:00+00:00,2021-09-26 13:00:00+00:00,gamma,True,20,2,c-4,2783,9405
4567,4567.0,2021-06-21 16:14:07.899363+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,True,35,1,a-5,4567,11716
3091,3091.0,2021-02-10 09:55:08.100957+00:00,x,y,2021-02-15 17:00:00+00:00,2021-02-15 18:59:00+00:00,gamma,True,0,0,c-6,3091,9900
1623,1623.0,2021-01-24 09:28:56.660431+00:00,x,y,2021-01-29 16:00:00+00:00,2021-01-29 17:55:00+00:00,beta,True,20,0,b-19,1623,8697
926,926.0,2021-07-07 11:52:43.667039+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 16:00:00+00:00,gamma,True,20,2,c-4,926,10227
274,274.0,2021-07-05 13:53:50.001535+00:00,x,y,2021-08-12 05:00:00+00:00,2021-08-12 06:55:00+00:00,beta,True,40,0,b-1,274,8739
3437,3437.0,2021-08-11 17:09:03.915312+00:00,x,y,2021-08-23 10:00:00+00:00,2021-08-23 12:00:00+00:00,alpha,True,15,1,a-7,3437,8739
2457,2457.0,2021-07-27 09:12:45.238873+00:00,x,y,2021-08-11 05:00:00+00:00,2021-08-11 06:55:00+00:00,beta,True,20,0,b-1,2457,8739
1939,1939.0,2021-06-09 23:37:32.115106+00:00,x,y,2021-06-17 17:00:00+00:00,2021-06-17 18:59:00+00:00,gamma,True,20,1,c-6,1939,10227
4415,4415.0,2021-07-31 17:01:08.709545+00:00,x,y,2021-08-04 07:00:00+00:00,2021-08-04 09:00:00+00:00,alpha,True,35,1,a-5,4415,10227
2758,2758.0,2021-08-18 07:18:40.165851+00:00,x,y,2021-08-18 10:00:00+00:00,2021-08-18 12:00:00+00:00,gamma,True,20,2,c-2,2758,9150
3963,3963.0,2021-02-01 13:19:44.762476+00:00,x,y,2021-02-21 17:00:00+00:00,2021-02-21 18:59:00+00:00,gamma,True,32,1,c-6,3963,8650
4992,4992.0,2021-04-12 17:30:06.505693+00:00,x,y,2021-05-20 14:00:00+00:00,2021-05-20 15:55:00+00:00,beta,True,20,0,b-9,4992,8739
3116,3116.0,2021-01-31 05:47:04.110119+00:00,x,y,2021-01-31 16:00:00+00:00,2021-01-31 18:10:00+00:00,alpha,True,20,1,a-7,3116,10227
3659,3659.0,2021-08-03 16:26:27.389558+00:00,x,y,2021-08-04 10:00:00+00:00,2021-08-04 12:00:00+00:00,gamma,True,20,2,c-2,3659,13097
4885,4885.0,2021-06-23 19:05:19.774869+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 15:55:00+00:00,beta,True,40,0,b-9,4885,8739
1484,1484.0,2021-05-15 04:55:57.702198+00:00,x,y,2021-05-15 13:30:00+00:00,2021-05-15 15:30:00+00:00,alpha,True,15,1,a-5,1484,7400
3621,3621.0,2021-03-27 09:54:50.550921+00:00,x,y,2021-04-01 14:00:00+00:00,2021-04-01 15:55:00+00:00,beta,True,20,0,b-9,3621,8697
3373,3373.0,2021-08-19 11:27:48.552540+00:00,x,y,2021-08-20 07:30:00+00:00,2021-08-20 09:30:00+00:00,alpha,True,15,1,a-5,3373,8697
1718,1718.0,2021-06-12 22:57:12.392067+00:00,x,y,2021-07-25 10:00:00+00:00,2021-07-25 12:00:00+00:00,alpha,True,35,1,a-7,1718,10227
4199,4199.0,2021-05-09 09:42:22.531245+00:00,x,y,2021-05-13 16:00:00+00:00,2021-05-13 18:00:00+00:00,alpha,True,15,1,a-7,4199,8650
2122,2122.0,2021-06-29 23:00:46.259419+00:00,x,y,2021-07-09 07:00:00+00:00,2021-07-09 09:00:00+00:00,alpha,True,15,1,a-5,2122,13097
1578,1578.0,2021-08-13 09:09:21.121024+00:00,x,y,2021-08-27 16:00:00+00:00,2021-08-27 18:00:00+00:00,alpha,True,15,1,a-23,1578,8697
2956,2956.0,2021-06-13 09:04:13.335707+00:00,x,y,2021-06-20 13:00:00+00:00,2021-06-20 15:00:00+00:00,alpha,True,35,1,a-9,2956,10227
1345,1345.0,2021-03-29 15:30:19.356482+00:00,x,y,2021-03-31 15:30:00+00:00,2021-03-31 17:30:00+00:00,alpha,True,15,1,a-7,1345,8739
4077,4077.0,2021-02-22 03:41:17.678906+00:00,x,y,2021-03-11 08:00:00+00:00,2021-03-11 09:55:00+00:00,beta,True,20,0,b-67,4077,10227
611,611.0,2021-06-23 05:22:33.886388+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,True,35,1,a-1,611,10227
165,165.0,2021-08-18 12:01:30.478306+00:00,x,y,2021-08-22 05:00:00+00:00,2021-08-22 06:55:00+00:00,beta,True,40,0,b-1,165,10721
1865,1865.0,2021-07-09 12:13:55.141878+00:00,x,y,2021-07-26 04:00:00+00:00,2021-07-26 06:00:00+00:00,alpha,True,35,1,a-1,1865,10400
1090,1090.0,2021-02-10 18:33:48.497498+00:00,x,y,2021-02-13 16:00:00+00:00,2021-02-13 18:10:00+00:00,alpha,True,0,0,a-7,1090,10227
1710,1710.0,2021-07-19 12:07:46.726736+00:00,x,y,2021-07-30 10:30:00+00:00,2021-07-30 12:30:00+00:00,alpha,True,15,1,a-5,1710,10227
3440,3440.0,2021-06-03 12:53:43.297359+00:00,x,y,2021-07-26 17:00:00+00:00,2021-07-26 18:59:00+00:00,gamma,True,20,2,c-6,3440,8739
3259,3259.0,2021-06-06 11:35:35.965147+00:00,x,y,2021-06-20 04:00:00+00:00,2021-06-20 06:00:00+00:00,alpha,True,35,1,a-1,3259,8155
4770,4770.0,2021-05-22 13:21:25.634032+00:00,x,y,2021-07-25 11:00:00+00:00,2021-07-25 12:55:00+00:00,beta,True,20,0,b-69,4770,10227
937,937.0,2021-03-27 19:08:22.915581+00:00,x,y,2021-03-30 05:00:00+00:00,2021-03-30 06:55:00+00:00,beta,True,20,0,b-1,937,13097
2869,2869.0,2021-07-02 12:58:34.704704+00:00,x,y,2021-07-05 17:00:00+00:00,2021-07-05 18:59:00+00:00,gamma,True,20,2,c-6,2869,8155
2734,2734.0,2021-06-29 03:18:45.456470+00:00,x,y,2021-07-13 10:00:00+00:00,2021-07-13 12:00:00+00:00,alpha,True,15,1,a-7,2734,10227
4864,4864.0,2021-08-23 11:43:43.906465+00:00,x,y,2021-10-03 16:00:00+00:00,2021-10-03 18:00:00+00:00,alpha,True,15,1,a-23,4864,9877
4033,4033.0,2021-07-28 16:12:52.626371+00:00,x,y,2021-08-06 14:00:00+00:00,2021-08-06 16:00:00+00:00,gamma,True,20,1,c-4,4033,8697
1389,1389.0,2021-08-07 07:34:11.059568+00:00,x,y,2021-08-11 14:00:00+00:00,2021-08-11 16:00:00+00:00,gamma,True,20,1,c-4,1389,8739
2058,2058.0,2021-05-06 23:52:29.612315+00:00,x,y,2021-05-22 15:30:00+00:00,2021-05-22 17:30:00+00:00,alpha,True,15,1,a-7,2058,8697
4241,4241.0,2021-07-23 11:46:34.445141+00:00,x,y,2021-07-31 04:00:00+00:00,2021-07-31 06:00:00+00:00,alpha,True,15,1,a-1,4241,8650
1812,1812.0,2021-06-08 13:56:44.931698+00:00,x,y,2021-06-15 11:00:00+00:00,2021-06-15 12:55:00+00:00,beta,True,20,0,b-69,1812,10160
3503,3503.0,2021-08-17 14:40:35.829660+00:00,x,y,2021-09-10 17:05:00+00:00,2021-09-10 19:05:00+00:00,omega,True,20,1,d-5,3503,10227
3755,3755.0,2021-07-27 09:47:28.052767+00:00,x,y,2021-08-21 04:00:00+00:00,2021-08-21 06:00:00+00:00,alpha,True,35,1,a-1,3755,9900
4157,4157.0,2021-06-14 08:07:57.144877+00:00,x,y,2021-06-16 07:00:00+00:00,2021-06-16 09:00:00+00:00,alpha,True,35,1,a-5,4157,8739
1548,1548.0,2021-04-24 10:22:06.671251+00:00,x,y,2021-04-26 16:00:00+00:00,2021-04-26 18:00:00+00:00,alpha,True,35,1,a-7,1548,8739
176,176.0,2021-07-26 04:30:00.422569+00:00,x,y,2021-07-26 16:00:00+00:00,2021-07-26 18:00:00+00:00,alpha,True,35,1,a-23,176,10227
558,558.0,2021-05-01 06:05:59.776686+00:00,x,y,2021-05-07 05:00:00+00:00,2021-05-07 07:00:00+00:00,alpha,True,35,1,a-1,558,10227
580,580.0,2021-05-01 18:46:06.379634+00:00,x,y,2021-05-11 11:00:00+00:00,2021-05-11 13:00:00+00:00,gamma,True,20,1,c-4,580,10227
1636,1636.0,2021-08-30 05:49:24.720825+00:00,x,y,2021-09-10 05:00:00+00:00,2021-09-10 07:00:00+00:00,alpha,True,20,1,a-1,1636,8697
1013,1013.0,2021-06-15 07:25:01.986945+00:00,x,y,2021-08-08 14:00:00+00:00,2021-08-08 16:00:00+00:00,gamma,True,20,2,c-4,1013,9150
1550,1550.0,2021-06-27 06:54:57.601470+00:00,x,y,2021-08-02 17:00:00+00:00,2021-08-02 18:59:00+00:00,gamma,True,20,2,c-6,1550,8739
4972,4972.0,2021-06-14 12:08:02.236862+00:00,x,y,2021-06-27 14:00:00+00:00,2021-06-27 16:00:00+00:00,gamma,True,20,2,c-4,4972,10400
4342,4342.0,2021-05-21 05:10:59.239831+00:00,x,y,2021-05-23 14:00:00+00:00,2021-05-23 15:55:00+00:00,beta,True,40,0,b-9,4342,10227
2128,2128.0,2021-07-29 10:09:36.706862+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,True,20,2,c-6,2128,19155
4605,4605.0,2021-02-11 11:45:12.004268+00:00,x,y,2021-02-12 14:00:00+00:00,2021-02-12 15:55:00+00:00,beta,True,35,0,b-9,4605,8697
821,821.0,2021-02-21 20:09:27.044000+00:00,x,y,2021-02-28 11:00:00+00:00,2021-02-28 13:00:00+00:00,gamma,True,20,1,c-4,821,10227
568,568.0,2021-05-24 07:43:10.658779+00:00,x,y,2021-05-29 16:00:00+00:00,2021-05-29 18:00:00+00:00,alpha,True,35,1,a-7,568,8739
3971,3971.0,2021-06-02 12:03:03.972004+00:00,x,y,2021-06-14 04:00:00+00:00,2021-06-14 06:00:00+00:00,alpha,True,35,1,a-1,3971,10227
859,859.0,2021-05-30 15:26:27.039991+00:00,x,y,2021-06-20 10:00:00+00:00,2021-06-20 12:00:00+00:00,alpha,True,15,1,a-9,859,7400
818,818.0,2021-04-21 11:21:47.915867+00:00,x,y,2021-04-26 05:00:00+00:00,2021-04-26 07:00:00+00:00,gamma,True,20,2,c-2,818,8650
4296,4296.0,2021-08-17 04:13:45.451169+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,True,15,1,a-5,4296,8739
3882,3882.0,2021-08-04 17:43:33.311063+00:00,x,y,2021-08-12 14:00:00+00:00,2021-08-12 16:00:00+00:00,gamma,True,20,2,c-4,3882,8739
3894,3894.0,2021-08-09 18:24:31.636458+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,True,20,1,a-5,3894,32545
2588,2588.0,2021-07-07 05:05:01.282986+00:00,x,y,2021-08-22 09:45:00+00:00,2021-08-22 11:45:00+00:00,gamma,True,20,2,c-2,2588,7400
710,710.0,2021-05-20 08:22:18.045305+00:00,x,y,2021-05-22 05:00:00+00:00,2021-05-22 06:55:00+00:00,beta,True,20,0,b-1,710,10227
294,294.0,2021-05-08 16:17:47.689997+00:00,x,y,2021-05-14 17:00:00+00:00,2021-05-14 18:59:00+00:00,gamma,True,20,2,c-6,294,8697
4906,4906.0,2021-07-29 05:15:34.012716+00:00,x,y,2021-07-31 13:00:00+00:00,2021-07-31 15:00:00+00:00,alpha,True,15,1,a-9,4906,8739
2563,2563.0,2021-05-15 16:15:21.908921+00:00,x,y,2021-06-10 05:00:00+00:00,2021-06-10 07:00:00+00:00,alpha,True,15,1,a-1,2563,8697
1266,1266.0,2021-02-07 13:31:21.170770+00:00,x,y,2021-03-28 16:00:00+00:00,2021-03-28 18:00:00+00:00,alpha,True,0,0,a-7,1266,8739
3011,3011.0,2021-07-25 13:29:46.499754+00:00,x,y,2021-07-27 13:00:00+00:00,2021-07-27 15:00:00+00:00,alpha,True,35,1,a-9,3011,10227
1348,1348.0,2021-02-10 18:50:56.921441+00:00,x,y,2021-03-15 05:15:00+00:00,2021-03-15 07:25:00+00:00,alpha,True,0,0,a-1,1348,9877
3583,3583.0,2021-06-04 09:55:49.008404+00:00,x,y,2021-07-05 13:00:00+00:00,2021-07-05 15:00:00+00:00,alpha,True,15,1,a-9,3583,8739
2156,2156.0,2021-05-22 06:51:41.372362+00:00,x,y,2021-05-26 10:00:00+00:00,2021-05-26 12:00:00+00:00,alpha,True,15,1,a-9,2156,13097
316,316.0,2021-07-19 23:00:51.224510+00:00,x,y,2021-07-24 14:00:00+00:00,2021-07-24 16:00:00+00:00,gamma,True,20,2,c-4,316,8739
3774,3774.0,2021-03-01 12:12:05.567408+00:00,x,y,2021-03-03 05:15:00+00:00,2021-03-03 07:25:00+00:00,alpha,True,35,1,a-1,3774,7400
11,11.0,2021-06-08 07:23:26.057725+00:00,x,y,2021-06-22 05:00:00+00:00,2021-06-22 07:00:00+00:00,gamma,True,20,2,c-2,11,8650
1618,1618.0,2021-04-03 09:38:52.183301+00:00,x,y,2021-04-06 05:00:00+00:00,2021-04-06 07:00:00+00:00,gamma,True,20,2,c-2,1618,8739
2001,2001.0,2021-08-05 16:56:03.216249+00:00,x,y,2021-08-13 10:00:00+00:00,2021-08-13 12:00:00+00:00,gamma,True,20,1,c-2,2001,9150
4278,4278.0,2021-07-13 13:57:21.893881+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,True,35,1,a-7,4278,9900
325,325.0,2021-08-06 18:34:02.643521+00:00,x,y,2021-08-23 07:00:00+00:00,2021-08-23 09:00:00+00:00,alpha,True,20,1,a-5,325,8739
1859,1859.0,2021-08-25 14:47:38.643294+00:00,x,y,2021-09-11 05:30:00+00:00,2021-09-11 07:30:00+00:00,gamma,True,20,2,c-2,1859,10227
2567,2567.0,2021-08-18 17:43:23.971202+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,gamma,True,20,2,c-2,2567,11716
3187,3187.0,2021-04-19 09:52:35.590045+00:00,x,y,2021-10-06 05:00:00+00:00,2021-10-06 07:00:00+00:00,alpha,True,15,1,a-1,3187,10227
970,970.0,2021-07-24 15:40:33.227788+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,gamma,True,20,2,c-2,970,13097
1352,1352.0,2021-06-28 01:31:19.600222+00:00,x,y,2021-07-08 07:00:00+00:00,2021-07-08 09:00:00+00:00,alpha,True,15,1,a-5,1352,8739
648,648.0,2021-06-05 16:00:33.637988+00:00,x,y,2021-06-13 05:00:00+00:00,2021-06-13 07:00:00+00:00,gamma,True,20,2,c-2,648,8697
125,125.0,2021-06-28 18:06:05.015028+00:00,x,y,2021-07-17 13:00:00+00:00,2021-07-17 15:00:00+00:00,alpha,True,15,1,a-9,125,10227
4717,4717.0,2021-02-27 00:04:44.029813+00:00,x,y,2021-03-15 11:00:00+00:00,2021-03-15 13:00:00+00:00,gamma,True,20,2,c-4,4717,10227
4120,4120.0,2021-02-03 07:37:26.725297+00:00,x,y,2021-02-28 13:00:00+00:00,2021-02-28 15:00:00+00:00,alpha,True,0,0,a-5,4120,8697
204,204.0,2021-05-29 05:24:01.900333+00:00,x,y,2021-06-10 13:00:00+00:00,2021-06-10 15:00:00+00:00,alpha,True,35,1,a-5,204,10400
4098,4098.0,2021-05-04 21:58:01.564469+00:00,x,y,2021-05-14 17:00:00+00:00,2021-05-14 18:59:00+00:00,gamma,True,20,1,c-6,4098,8697
384,384.0,2021-07-13 14:42:35.857133+00:00,x,y,2021-07-23 09:45:00+00:00,2021-07-23 11:45:00+00:00,gamma,True,20,2,c-2,384,8739
1284,1284.0,2021-07-25 08:23:09.972931+00:00,x,y,2021-08-06 14:00:00+00:00,2021-08-06 15:55:00+00:00,beta,True,40,0,b-9,1284,13097
2411,2411.0,2021-03-24 04:27:56.102338+00:00,x,y,2021-03-31 15:30:00+00:00,2021-03-31 17:30:00+00:00,alpha,True,35,1,a-7,2411,8739
4325,4325.0,2021-08-07 11:58:23.558567+00:00,x,y,2021-08-13 04:40:00+00:00,2021-08-13 06:40:00+00:00,omega,True,20,1,d-1,4325,10227
3176,3176.0,2021-02-14 21:50:17.185076+00:00,x,y,2021-02-23 13:00:00+00:00,2021-02-23 15:00:00+00:00,alpha,True,35,1,a-5,3176,8739
1649,1649.0,2021-02-08 21:24:51.870001+00:00,x,y,2021-03-01 05:15:00+00:00,2021-03-01 07:25:00+00:00,alpha,True,0,0,a-1,1649,13097
1296,1296.0,2021-06-17 13:27:05.527912+00:00,x,y,2021-07-20 13:00:00+00:00,2021-07-20 15:00:00+00:00,alpha,True,35,1,a-9,1296,7400
3924,3924.0,2021-03-10 22:56:44.503321+00:00,x,y,2021-03-17 17:00:00+00:00,2021-03-17 18:59:00+00:00,gamma,True,20,1,c-6,3924,8697
4853,4853.0,2021-07-13 19:45:29.030054+00:00,x,y,2021-08-01 14:00:00+00:00,2021-08-01 16:00:00+00:00,gamma,True,20,1,c-4,4853,10400
4623,4623.0,2021-05-04 16:07:13.212952+00:00,x,y,2021-05-10 11:00:00+00:00,2021-05-10 13:00:00+00:00,gamma,True,20,1,c-4,4623,8650
3249,3249.0,2021-04-20 10:01:45.130391+00:00,x,y,2021-05-24 14:00:00+00:00,2021-05-24 15:55:00+00:00,beta,True,20,0,b-9,3249,8739
2905,2905.0,2021-08-19 20:31:02.485625+00:00,x,y,2021-08-28 07:00:00+00:00,2021-08-28 09:00:00+00:00,alpha,True,20,1,a-5,2905,8697
392,392.0,2021-06-03 21:24:42.287369+00:00,x,y,2021-07-07 04:00:00+00:00,2021-07-07 06:00:00+00:00,alpha,True,35,1,a-1,392,9900
1797,1797.0,2021-06-20 09:27:31.674993+00:00,x,y,2021-06-26 14:00:00+00:00,2021-06-26 15:55:00+00:00,beta,True,20,0,b-9,1797,10227
3826,3826.0,2021-01-19 06:58:55.876646+00:00,x,y,2021-02-11 05:15:00+00:00,2021-02-11 07:25:00+00:00,alpha,True,20,1,a-1,3826,8739
1610,1610.0,2021-03-22 11:14:56.218098+00:00,x,y,2021-03-23 13:30:00+00:00,2021-03-23 15:30:00+00:00,alpha,True,15,1,a-5,1610,8739
1545,1545.0,2021-05-30 14:00:04.810630+00:00,x,y,2021-06-06 13:00:00+00:00,2021-06-06 15:00:00+00:00,alpha,True,15,1,a-5,1545,8697
772,772.0,2021-07-23 08:00:15.650809+00:00,x,y,2021-07-26 13:00:00+00:00,2021-07-26 15:00:00+00:00,alpha,True,35,1,a-9,772,8697
4226,4226.0,2021-03-17 08:52:03.115550+00:00,x,y,2021-03-25 11:00:00+00:00,2021-03-25 13:00:00+00:00,gamma,True,20,1,c-4,4226,11742
1878,1878.0,2021-06-23 10:21:17.075872+00:00,x,y,2021-06-25 07:00:00+00:00,2021-06-25 09:00:00+00:00,alpha,True,15,1,a-5,1878,11742
2048,2048.0,2021-03-02 11:06:00.196015+00:00,x,y,2021-03-06 13:30:00+00:00,2021-03-06 15:40:00+00:00,alpha,True,35,1,a-5,2048,8739
