Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
2607,2021-03-28 22:00:38.068973+00:00,x,y,2021-04-07 11:00:00+00:00,2021-04-07 13:00:00+00:00,gamma,TRUE,20,1,c-4
2608,2021-08-18 21:08:16.948224+00:00,x,y,2021-08-27 10:00:00+00:00,2021-08-27 12:00:00+00:00,gamma,TRUE,20,1,c-2
2609,2021-05-25 21:28:59.148400+00:00,x,y,2021-05-29 11:00:00+00:00,2021-05-29 13:00:00+00:00,gamma,TRUE,20,2,c-4
2610,2021-08-08 10:22:17.336724+00:00,x,y,2021-08-20 11:00:00+00:00,2021-08-20 12:55:00+00:00,beta,TRUE,40,0,b-69
2611,2021-08-05 17:51:51.637736+00:00,x,y,2021-08-20 16:00:00+00:00,2021-08-20 18:00:00+00:00,alpha,TRUE,15,1,a-23
2612,2021-06-08 12:25:21.969119+00:00,x,y,2021-06-13 05:00:00+00:00,2021-06-13 07:00:00+00:00,gamma,TRUE,20,2,c-2
2613,2021-03-11 20:37:01.136783+00:00,x,y,2021-03-19 09:10:00+00:00,2021-03-19 11:05:00+00:00,beta,TRUE,20,0,b-67
2614,2021-07-10 06:07:51.300371+00:00,x,y,2021-07-15 07:00:00+00:00,2021-07-15 09:00:00+00:00,alpha,TRUE,15,1,a-5
2615,2021-03-02 18:47:35.253148+00:00,x,y,2021-03-16 05:15:00+00:00,2021-03-16 07:25:00+00:00,alpha,TRUE,35,1,a-1
2616,2021-07-08 13:55:56.345793+00:00,x,y,2021-07-30 16:00:00+00:00,2021-07-30 18:00:00+00:00,alpha,TRUE,15,1,a-23
2617,2021-07-30 13:21:00.906643+00:00,x,y,2021-08-15 05:00:00+00:00,2021-08-15 06:55:00+00:00,beta,TRUE,40,0,b-1
2618,2021-05-17 05:29:06.276016+00:00,x,y,2021-05-22 11:00:00+00:00,2021-05-22 12:55:00+00:00,beta,TRUE,20,0,b-69
2619,2021-07-05 15:07:40.940997+00:00,x,y,2021-07-22 05:00:00+00:00,2021-07-22 06:55:00+00:00,beta,TRUE,20,0,b-1
2620,2021-04-12 07:57:49.454921+00:00,x,y,2021-04-22 05:00:00+00:00,2021-04-22 07:00:00+00:00,gamma,TRUE,20,2,c-2
2621,2021-07-10 17:43:40.368375+00:00,x,y,2021-07-20 16:00:00+00:00,2021-07-20 18:00:00+00:00,alpha,TRUE,15,1,a-23
2622,2021-06-11 12:19:53.902200+00:00,x,y,2021-07-15 14:00:00+00:00,2021-07-15 15:55:00+00:00,beta,TRUE,20,0,b-9
2623,2021-07-01 08:26:38.099760+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,TRUE,15,1,a-7
2624,2021-07-11 11:57:46.876404+00:00,x,y,2021-08-09 14:00:00+00:00,2021-08-09 16:00:00+00:00,gamma,TRUE,20,1,c-4
2625,2021-08-11 06:21:34.378597+00:00,x,y,2021-08-23 13:00:00+00:00,2021-08-23 15:00:00+00:00,alpha,TRUE,20,1,a-9
2626,2021-03-03 13:17:21.334238+00:00,x,y,2021-03-16 05:00:00+00:00,2021-03-16 07:00:00+00:00,alpha,TRUE,35,1,a-1
2627,2021-05-21 06:26:00.359668+00:00,x,y,2021-06-02 17:00:00+00:00,2021-06-02 18:59:00+00:00,gamma,TRUE,20,1,c-6
2628,2021-03-20 18:25:24.891727+00:00,x,y,2021-04-01 13:30:00+00:00,2021-04-01 15:30:00+00:00,alpha,TRUE,35,1,a-5
2629,2021-05-24 18:39:17.488500+00:00,x,y,2021-06-15 17:00:00+00:00,2021-06-15 18:59:00+00:00,gamma,TRUE,20,2,c-6
2630,2021-07-27 20:20:40.094917+00:00,x,y,2021-08-02 14:00:00+00:00,2021-08-02 16:00:00+00:00,gamma,TRUE,20,2,c-4
2631,2021-01-26 18:54:18.908115+00:00,x,y,2021-02-05 05:00:00+00:00,2021-02-05 07:00:00+00:00,gamma,TRUE,32,1,c-2
2632,2021-07-05 10:08:01.471443+00:00,x,y,2021-07-31 07:00:00+00:00,2021-07-31 09:00:00+00:00,alpha,TRUE,15,1,a-5
2633,2021-08-15 21:33:30.617909+00:00,x,y,2021-08-18 16:00:00+00:00,2021-08-18 18:00:00+00:00,alpha,TRUE,20,1,a-23
2634,2021-06-15 09:25:49.177315+00:00,x,y,2021-08-04 07:00:00+00:00,2021-08-04 09:00:00+00:00,alpha,TRUE,35,1,a-5
2635,2021-08-02 23:25:06.138582+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,gamma,TRUE,20,1,c-2
2636,2021-07-08 06:58:55.155900+00:00,x,y,2021-07-25 09:45:00+00:00,2021-07-25 11:45:00+00:00,gamma,TRUE,20,1,c-2
2637,2021-02-02 20:14:26.206073+00:00,x,y,2021-02-22 05:15:00+00:00,2021-02-22 07:25:00+00:00,alpha,TRUE,0,0,a-1
2638,2021-05-17 09:22:03.380528+00:00,x,y,2021-05-18 13:00:00+00:00,2021-05-18 15:00:00+00:00,alpha,TRUE,35,1,a-5
2639,2021-05-26 08:48:41.172990+00:00,x,y,2021-05-26 16:00:00+00:00,2021-05-26 18:00:00+00:00,alpha,TRUE,15,1,a-7
2640,2021-07-19 07:48:58.096803+00:00,x,y,2021-07-25 13:00:00+00:00,2021-07-25 15:00:00+00:00,alpha,TRUE,15,1,a-9
2641,2021-02-26 08:05:17.539803+00:00,x,y,2021-02-27 11:00:00+00:00,2021-02-27 13:00:00+00:00,gamma,TRUE,20,1,c-4
2642,2021-07-28 10:06:32.062236+00:00,x,y,2021-07-29 14:00:00+00:00,2021-07-29 15:55:00+00:00,beta,TRUE,40,0,b-9
2643,2021-02-20 05:09:07.767296+00:00,x,y,2021-02-24 13:00:00+00:00,2021-02-24 15:00:00+00:00,alpha,TRUE,35,1,a-5
2644,2021-07-29 11:19:08.090737+00:00,x,y,2021-07-31 07:00:00+00:00,2021-07-31 09:00:00+00:00,alpha,TRUE,15,1,a-5
2645,2021-07-30 10:23:21.903666+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,gamma,TRUE,20,2,c-2
2646,2021-04-09 13:47:00.465017+00:00,x,y,2021-04-20 15:30:00+00:00,2021-04-20 17:30:00+00:00,alpha,TRUE,35,1,a-7
2647,2021-04-19 14:03:55.182120+00:00,x,y,2021-05-06 05:00:00+00:00,2021-05-06 07:00:00+00:00,gamma,TRUE,20,2,c-2
2648,2021-07-10 09:23:27.168847+00:00,x,y,2021-07-17 04:00:00+00:00,2021-07-17 06:00:00+00:00,alpha,TRUE,15,1,a-1
2649,2021-06-23 18:56:41.946346+00:00,x,y,2021-07-06 14:00:00+00:00,2021-07-06 16:00:00+00:00,gamma,TRUE,20,1,c-4
2650,2021-07-10 20:24:09.450442+00:00,x,y,2021-07-16 11:00:00+00:00,2021-07-16 12:55:00+00:00,beta,TRUE,40,0,b-69
2651,2021-06-27 18:19:44.572937+00:00,x,y,2021-07-14 17:00:00+00:00,2021-07-14 18:59:00+00:00,gamma,TRUE,20,2,c-6
2652,2021-05-05 20:45:01.188874+00:00,x,y,2021-05-09 11:00:00+00:00,2021-05-09 13:00:00+00:00,gamma,TRUE,20,2,c-4
2653,2021-08-05 21:35:52.147742+00:00,x,y,2021-08-07 11:00:00+00:00,2021-08-07 12:55:00+00:00,beta,TRUE,40,0,b-69
2654,2021-07-04 11:36:32.641368+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 15:55:00+00:00,beta,TRUE,40,0,b-9
2655,2021-02-28 08:52:18.341949+00:00,x,y,2021-03-14 16:00:00+00:00,2021-03-14 18:10:00+00:00,alpha,TRUE,35,1,a-7
2656,2021-05-24 12:38:57.229734+00:00,x,y,2021-05-25 05:00:00+00:00,2021-05-25 07:00:00+00:00,gamma,TRUE,20,1,c-2
2657,2021-04-27 13:03:16.537553+00:00,x,y,2021-05-29 15:30:00+00:00,2021-05-29 17:30:00+00:00,alpha,TRUE,15,1,a-7
2658,2021-01-13 17:07:20.280558+00:00,x,y,2021-01-17 05:15:00+00:00,2021-01-17 07:25:00+00:00,alpha,TRUE,0,0,a-1
2659,2021-01-09 03:10:48.483043+00:00,x,y,2021-01-15 11:00:00+00:00,2021-01-15 13:00:00+00:00,gamma,TRUE,32,2,c-4
2660,2021-05-23 11:50:01.008327+00:00,x,y,2021-07-08 05:00:00+00:00,2021-07-08 07:00:00+00:00,alpha,TRUE,35,1,a-1
2661,2021-08-23 14:28:06.832599+00:00,x,y,2021-08-26 16:00:00+00:00,2021-08-26 18:00:00+00:00,alpha,TRUE,15,1,a-23
2662,2021-05-27 03:09:55.732591+00:00,x,y,2021-05-31 11:00:00+00:00,2021-05-31 12:55:00+00:00,beta,TRUE,20,0,b-69
2663,2021-07-07 05:35:52.392817+00:00,x,y,2021-07-19 05:00:00+00:00,2021-07-19 06:55:00+00:00,beta,TRUE,40,0,b-1
2664,2021-03-01 10:25:30.070064+00:00,x,y,2021-03-06 05:00:00+00:00,2021-03-06 06:55:00+00:00,beta,TRUE,20,0,b-1
2665,2021-08-09 14:05:16.440579+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,TRUE,20,1,a-7
2666,2021-04-25 22:01:16.318444+00:00,x,y,2021-05-01 05:00:00+00:00,2021-05-01 06:55:00+00:00,beta,TRUE,20,0,b-1
2667,2021-08-13 12:20:12.361153+00:00,x,y,2021-08-23 13:00:00+00:00,2021-08-23 15:00:00+00:00,alpha,TRUE,20,1,a-9
2668,2021-08-09 07:54:28.061622+00:00,x,y,2021-08-10 07:00:00+00:00,2021-08-10 09:00:00+00:00,alpha,TRUE,15,1,a-5
2669,2021-03-04 14:11:39.743163+00:00,x,y,2021-03-23 17:00:00+00:00,2021-03-23 18:59:00+00:00,gamma,TRUE,0,0,c-6
2670,2021-03-28 13:49:22.318032+00:00,x,y,2021-03-31 15:30:00+00:00,2021-03-31 17:30:00+00:00,alpha,TRUE,15,1,a-7
2671,2021-07-25 10:17:42.216932+00:00,x,y,2021-07-26 10:00:00+00:00,2021-07-26 12:00:00+00:00,alpha,TRUE,35,1,a-7
2672,2021-07-11 11:24:50.998896+00:00,x,y,2021-08-02 09:45:00+00:00,2021-08-02 11:45:00+00:00,gamma,TRUE,20,2,c-2
2673,2021-03-14 19:15:11.343058+00:00,x,y,2021-03-31 13:30:00+00:00,2021-03-31 15:30:00+00:00,alpha,TRUE,15,1,a-5
2674,2021-06-12 18:42:06.370339+00:00,x,y,2021-06-18 11:00:00+00:00,2021-06-18 12:55:00+00:00,beta,TRUE,20,0,b-69
2675,2021-03-16 13:06:37.409143+00:00,x,y,2021-03-20 15:30:00+00:00,2021-03-20 17:30:00+00:00,alpha,TRUE,15,1,a-7
2676,2021-07-04 01:03:18.519547+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 16:00:00+00:00,gamma,TRUE,20,1,c-4
2677,2021-08-22 18:21:33.778932+00:00,x,y,2021-11-20 10:00:00+00:00,2021-11-20 12:00:00+00:00,gamma,TRUE,20,2,c-2
2678,2021-06-17 21:39:09.507225+00:00,x,y,2021-06-22 04:00:00+00:00,2021-06-22 06:00:00+00:00,alpha,TRUE,15,1,a-1
2679,2021-08-17 10:42:11.127738+00:00,x,y,2021-08-19 10:00:00+00:00,2021-08-19 12:00:00+00:00,gamma,TRUE,20,2,c-2
2680,2021-08-20 09:55:59.476321+00:00,x,y,2021-08-28 07:00:00+00:00,2021-08-28 09:00:00+00:00,alpha,TRUE,15,1,a-5
2681,2021-06-19 08:12:53.980465+00:00,x,y,2021-07-01 10:00:00+00:00,2021-07-01 12:00:00+00:00,alpha,TRUE,15,1,a-7
2682,2021-06-07 23:49:30.707586+00:00,x,y,2021-06-20 07:00:00+00:00,2021-06-20 09:00:00+00:00,alpha,TRUE,15,1,a-5
2683,2021-07-05 18:25:05.288571+00:00,x,y,2021-07-27 11:00:00+00:00,2021-07-27 12:55:00+00:00,beta,TRUE,40,0,b-69
2684,2021-05-31 20:07:26.886525+00:00,x,y,2021-06-03 05:00:00+00:00,2021-06-03 07:00:00+00:00,gamma,TRUE,20,2,c-2
2685,2021-07-08 16:13:13.546938+00:00,x,y,2021-07-13 04:00:00+00:00,2021-07-13 06:00:00+00:00,alpha,TRUE,15,1,a-1
2686,2021-05-07 10:53:04.256271+00:00,x,y,2021-05-23 15:30:00+00:00,2021-05-23 17:30:00+00:00,alpha,TRUE,15,1,a-7
2687,2021-05-13 17:54:56.730124+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 07:00:00+00:00,alpha,TRUE,35,1,a-1
2688,2021-05-05 05:55:33.387867+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,gamma,TRUE,20,1,c-2
2689,2021-06-16 07:42:31.654280+00:00,x,y,2021-07-05 16:00:00+00:00,2021-07-05 18:00:00+00:00,alpha,TRUE,35,1,a-23
2690,2021-02-17 10:40:23.161152+00:00,x,y,2021-04-18 11:00:00+00:00,2021-04-18 13:00:00+00:00,gamma,TRUE,20,1,c-4
2691,2021-01-05 02:07:17.350237+00:00,x,y,2021-01-05 13:00:00+00:00,2021-01-05 15:00:00+00:00,alpha,TRUE,0,0,a-5
2692,2021-07-12 15:16:25.697142+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,alpha,TRUE,15,1,a-7
2693,2021-04-22 17:02:00.044518+00:00,x,y,2021-05-24 11:00:00+00:00,2021-05-24 13:00:00+00:00,gamma,TRUE,20,1,c-4
2694,2021-01-27 13:23:51.639025+00:00,x,y,2021-05-20 17:00:00+00:00,2021-05-20 18:59:00+00:00,gamma,TRUE,32,1,c-6
2695,2021-05-04 14:37:38.234082+00:00,x,y,2021-05-19 17:00:00+00:00,2021-05-19 18:59:00+00:00,gamma,TRUE,20,2,c-6
2696,2021-05-04 21:02:43.676166+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 07:00:00+00:00,gamma,TRUE,20,1,c-2
2697,2021-07-01 02:02:00.176308+00:00,x,y,2021-07-18 17:00:00+00:00,2021-07-18 18:59:00+00:00,gamma,TRUE,20,2,c-6
2698,2021-06-07 17:53:56.128134+00:00,x,y,2021-06-10 07:00:00+00:00,2021-06-10 09:00:00+00:00,alpha,TRUE,35,1,a-5
2699,2021-07-11 12:53:02.792932+00:00,x,y,2021-07-12 13:00:00+00:00,2021-07-12 15:00:00+00:00,alpha,TRUE,35,1,a-9
2700,2021-02-26 20:54:55.344909+00:00,x,y,2021-03-24 05:00:00+00:00,2021-03-24 07:00:00+00:00,gamma,TRUE,20,2,c-2
2701,2021-08-03 08:34:31.208292+00:00,x,y,2021-08-04 10:00:00+00:00,2021-08-04 12:00:00+00:00,gamma,TRUE,20,2,c-2
2702,2021-08-10 12:13:37.713346+00:00,x,y,2021-09-20 13:00:00+00:00,2021-09-20 15:00:00+00:00,alpha,TRUE,20,1,a-9
2703,2021-03-09 03:16:54.786727+00:00,x,y,2021-03-10 15:30:00+00:00,2021-03-10 17:30:00+00:00,alpha,TRUE,35,1,a-7
2704,2021-03-15 21:58:16.204612+00:00,x,y,2021-04-03 05:00:00+00:00,2021-04-03 07:00:00+00:00,alpha,TRUE,15,1,a-1
2705,2021-05-06 15:31:45.884786+00:00,x,y,2021-05-21 15:30:00+00:00,2021-05-21 17:30:00+00:00,alpha,TRUE,15,1,a-7
2706,2021-02-18 11:18:39.411962+00:00,x,y,2021-03-06 16:00:00+00:00,2021-03-06 18:10:00+00:00,alpha,TRUE,35,1,a-7
2707,2021-08-16 16:04:07.780513+00:00,x,y,2021-08-22 07:00:00+00:00,2021-08-22 09:00:00+00:00,alpha,TRUE,15,1,a-5
2708,2021-06-23 11:31:45.708630+00:00,x,y,2021-06-26 11:00:00+00:00,2021-06-26 12:55:00+00:00,beta,TRUE,40,0,b-69
2709,2021-01-29 17:35:30.664030+00:00,x,y,2021-03-18 16:00:00+00:00,2021-03-18 18:10:00+00:00,alpha,TRUE,20,1,a-7
2710,2021-08-04 11:59:57.811959+00:00,x,y,2021-08-15 14:00:00+00:00,2021-08-15 15:55:00+00:00,beta,TRUE,40,0,b-9
2711,2021-06-26 11:42:54.525638+00:00,x,y,2021-08-22 05:00:00+00:00,2021-08-22 06:55:00+00:00,beta,TRUE,20,0,b-1
2712,2021-05-26 04:52:59.009112+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 07:00:00+00:00,gamma,TRUE,20,1,c-2
2713,2021-07-04 22:05:32.700982+00:00,x,y,2021-07-22 07:00:00+00:00,2021-07-22 09:00:00+00:00,alpha,TRUE,35,1,a-5
2714,2021-07-26 14:06:31.100716+00:00,x,y,2021-08-04 11:00:00+00:00,2021-08-04 12:55:00+00:00,beta,TRUE,40,0,b-69
2715,2021-05-02 11:14:24.233854+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 07:00:00+00:00,alpha,TRUE,15,1,a-1
2716,2021-06-28 16:03:56.342841+00:00,x,y,2021-07-17 14:45:00+00:00,2021-07-17 16:45:00+00:00,gamma,TRUE,20,2,c-4
2717,2021-06-27 08:42:25.438516+00:00,x,y,2021-10-10 09:45:00+00:00,2021-10-10 11:45:00+00:00,gamma,TRUE,20,1,c-2
2718,2021-07-28 10:36:56.818469+00:00,x,y,2021-08-06 16:00:00+00:00,2021-08-06 18:00:00+00:00,alpha,TRUE,15,1,a-23
2719,2021-03-12 02:44:49.573189+00:00,x,y,2021-03-20 17:00:00+00:00,2021-03-20 18:59:00+00:00,gamma,TRUE,20,1,c-6
2720,2021-01-28 06:47:09.090703+00:00,x,y,2021-01-31 16:00:00+00:00,2021-01-31 17:55:00+00:00,beta,TRUE,35,0,b-19
2721,2021-06-01 18:31:36.322485+00:00,x,y,2021-07-19 04:00:00+00:00,2021-07-19 06:00:00+00:00,alpha,TRUE,15,1,a-1
2722,2021-07-08 02:44:05.489646+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,TRUE,35,1,a-23
2723,2021-08-15 10:56:18.584512+00:00,x,y,2021-08-22 17:00:00+00:00,2021-08-22 18:59:00+00:00,gamma,TRUE,20,2,c-6
2724,2021-01-29 11:46:49.016733+00:00,x,y,2021-02-10 17:00:00+00:00,2021-02-10 18:59:00+00:00,gamma,TRUE,32,1,c-6
2725,2021-06-05 04:35:06.088775+00:00,x,y,2021-06-06 16:00:00+00:00,2021-06-06 18:00:00+00:00,alpha,TRUE,35,1,a-23
2726,2021-04-24 14:12:44.702566+00:00,x,y,2021-05-06 05:00:00+00:00,2021-05-06 06:55:00+00:00,beta,TRUE,20,0,b-1
2727,2021-02-19 00:38:37.517827+00:00,x,y,2021-03-20 11:00:00+00:00,2021-03-20 12:55:00+00:00,beta,TRUE,20,0,b-69
2728,2021-03-10 03:20:36.409727+00:00,x,y,2021-03-16 11:00:00+00:00,2021-03-16 12:55:00+00:00,beta,TRUE,20,0,b-69
2729,2021-03-28 07:30:40.947404+00:00,x,y,2021-03-30 15:30:00+00:00,2021-03-30 17:30:00+00:00,alpha,TRUE,15,1,a-7
2730,2021-05-15 15:20:15.345942+00:00,x,y,2021-05-23 16:00:00+00:00,2021-05-23 18:00:00+00:00,alpha,TRUE,15,1,a-7
2731,2021-05-03 23:11:29.119583+00:00,x,y,2021-05-15 14:00:00+00:00,2021-05-15 15:55:00+00:00,beta,TRUE,40,0,b-9
2732,2021-02-15 08:20:04.630359+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 07:00:00+00:00,gamma,TRUE,32,1,c-2
2733,2021-07-07 15:47:08.269060+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,TRUE,20,2,c-4
2734,2021-06-29 03:18:45.456470+00:00,x,y,2021-07-13 10:00:00+00:00,2021-07-13 12:00:00+00:00,alpha,TRUE,15,1,a-7
2735,2021-07-28 12:06:33.680376+00:00,x,y,2021-08-05 07:00:00+00:00,2021-08-05 09:00:00+00:00,alpha,TRUE,15,1,a-5
2736,2021-07-30 21:59:33.675337+00:00,x,y,2021-08-02 17:00:00+00:00,2021-08-02 18:59:00+00:00,gamma,TRUE,20,1,c-6
2737,2021-07-17 18:25:54.581953+00:00,x,y,2021-08-08 17:00:00+00:00,2021-08-08 18:59:00+00:00,gamma,TRUE,20,1,c-6
2738,2021-07-09 20:42:28.390013+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,TRUE,20,1,c-2
2739,2021-07-08 20:34:31.461891+00:00,x,y,2021-07-23 14:00:00+00:00,2021-07-23 15:55:00+00:00,beta,TRUE,40,0,b-9
2740,2021-07-09 10:39:46.982214+00:00,x,y,2021-08-28 17:00:00+00:00,2021-08-28 18:59:00+00:00,gamma,TRUE,20,2,c-6
2741,2021-05-02 08:42:30.543607+00:00,x,y,2021-05-13 05:00:00+00:00,2021-05-13 07:00:00+00:00,alpha,TRUE,15,1,a-1
2742,2021-07-09 07:47:43.175400+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 15:55:00+00:00,beta,TRUE,40,0,b-9
2743,2021-01-20 03:18:10.669167+00:00,x,y,2021-01-26 05:15:00+00:00,2021-01-26 07:25:00+00:00,alpha,TRUE,20,1,a-1
2744,2021-07-06 11:59:36.482650+00:00,x,y,2021-08-02 10:30:00+00:00,2021-08-02 12:25:00+00:00,beta,TRUE,40,0,b-69
2745,2021-06-13 23:04:59.911178+00:00,x,y,2021-06-15 04:00:00+00:00,2021-06-15 06:00:00+00:00,alpha,TRUE,15,1,a-1
2746,2021-02-27 16:38:48.045917+00:00,x,y,2021-03-02 05:15:00+00:00,2021-03-02 07:25:00+00:00,alpha,TRUE,15,1,a-1
2747,2021-04-17 07:25:37.203625+00:00,x,y,2021-04-23 05:00:00+00:00,2021-04-23 07:00:00+00:00,alpha,TRUE,15,1,a-1
2748,2021-02-12 08:58:25.465022+00:00,x,y,2021-02-13 14:00:00+00:00,2021-02-13 15:55:00+00:00,beta,TRUE,35,0,b-9
2749,2021-06-05 20:23:33.067187+00:00,x,y,2021-06-07 04:00:00+00:00,2021-06-07 06:00:00+00:00,alpha,TRUE,15,1,a-1
2750,2021-07-13 18:39:49.855407+00:00,x,y,2021-08-03 17:00:00+00:00,2021-08-03 18:59:00+00:00,gamma,TRUE,20,1,c-6
2751,2021-01-28 09:14:49.199272+00:00,x,y,2021-01-30 13:00:00+00:00,2021-01-30 15:00:00+00:00,alpha,TRUE,20,1,a-5
2752,2021-05-03 21:30:21.227265+00:00,x,y,2021-05-11 05:00:00+00:00,2021-05-11 07:00:00+00:00,alpha,TRUE,35,1,a-1
2753,2021-06-12 13:46:19.809277+00:00,x,y,2021-07-11 14:00:00+00:00,2021-07-11 16:00:00+00:00,gamma,TRUE,20,2,c-4
2754,2021-07-07 06:08:45.771975+00:00,x,y,2021-07-20 14:00:00+00:00,2021-07-20 15:55:00+00:00,beta,TRUE,20,0,b-9
2755,2021-08-10 21:13:46.949310+00:00,x,y,2021-08-25 11:00:00+00:00,2021-08-25 12:55:00+00:00,beta,TRUE,20,0,b-69
2756,2021-06-04 08:56:55.508715+00:00,x,y,2021-07-03 04:00:00+00:00,2021-07-03 06:00:00+00:00,alpha,TRUE,35,1,a-1
2757,2021-02-22 12:05:25.597792+00:00,x,y,2021-02-24 13:00:00+00:00,2021-02-24 15:00:00+00:00,alpha,TRUE,15,1,a-5
2758,2021-08-18 07:18:40.165851+00:00,x,y,2021-08-18 10:00:00+00:00,2021-08-18 12:00:00+00:00,gamma,TRUE,20,2,c-2
2759,2021-07-14 04:41:34.227742+00:00,x,y,2021-09-26 10:00:00+00:00,2021-09-26 12:00:00+00:00,gamma,TRUE,20,2,c-2
2760,2021-07-29 13:52:09.335579+00:00,x,y,2021-08-10 04:00:00+00:00,2021-08-10 06:00:00+00:00,alpha,TRUE,15,1,a-1
2761,2021-02-09 15:33:14.911531+00:00,x,y,2021-03-30 13:30:00+00:00,2021-03-30 15:30:00+00:00,alpha,TRUE,20,1,a-5
2762,2021-07-08 12:07:24.969765+00:00,x,y,2021-07-23 16:00:00+00:00,2021-07-23 18:00:00+00:00,alpha,TRUE,35,1,a-23
2763,2021-02-06 14:28:40.590474+00:00,x,y,2021-02-27 13:00:00+00:00,2021-02-27 15:00:00+00:00,alpha,TRUE,0,0,a-5
2764,2021-07-05 22:11:39.335571+00:00,x,y,2021-07-10 09:45:00+00:00,2021-07-10 11:45:00+00:00,gamma,TRUE,20,2,c-2
2765,2021-05-24 23:43:15.924568+00:00,x,y,2021-05-29 05:00:00+00:00,2021-05-29 07:00:00+00:00,alpha,TRUE,15,1,a-1
2766,2021-05-18 13:44:32.403324+00:00,x,y,2021-06-05 14:00:00+00:00,2021-06-05 15:55:00+00:00,beta,TRUE,20,0,b-9
2767,2021-05-20 13:57:57.248912+00:00,x,y,2021-05-29 11:00:00+00:00,2021-05-29 13:00:00+00:00,gamma,TRUE,20,1,c-4
2768,2021-04-24 10:12:57.659922+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 07:00:00+00:00,gamma,TRUE,20,1,c-2
2769,2021-08-11 06:48:17.340060+00:00,x,y,2021-08-23 17:05:00+00:00,2021-08-23 19:05:00+00:00,omega,TRUE,20,1,d-5
2770,2021-08-04 09:23:16.703352+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 16:00:00+00:00,gamma,TRUE,20,2,c-4
2771,2021-08-12 08:21:19.916973+00:00,x,y,2021-08-26 04:00:00+00:00,2021-08-26 06:00:00+00:00,alpha,TRUE,15,1,a-1
2772,2021-04-27 10:42:48.583436+00:00,x,y,2021-05-12 05:00:00+00:00,2021-05-12 07:00:00+00:00,alpha,TRUE,35,1,a-1
2773,2021-06-11 12:20:18.572238+00:00,x,y,2021-06-21 11:00:00+00:00,2021-06-21 13:00:00+00:00,gamma,TRUE,20,1,c-4
2774,2021-06-09 11:57:48.191358+00:00,x,y,2021-06-11 05:00:00+00:00,2021-06-11 07:00:00+00:00,gamma,TRUE,20,1,c-2
2775,2021-06-14 15:32:27.269257+00:00,x,y,2021-06-25 17:00:00+00:00,2021-06-25 18:59:00+00:00,gamma,TRUE,20,2,c-6
2776,2021-04-10 10:55:57.011965+00:00,x,y,2021-05-23 11:00:00+00:00,2021-05-23 13:00:00+00:00,gamma,TRUE,20,2,c-4
2777,2021-03-20 07:00:42.774423+00:00,x,y,2021-03-29 05:00:00+00:00,2021-03-29 07:00:00+00:00,gamma,TRUE,20,2,c-2
2778,2021-06-11 19:11:55.051134+00:00,x,y,2021-06-15 16:00:00+00:00,2021-06-15 18:00:00+00:00,alpha,TRUE,35,1,a-23
2779,2021-02-21 15:48:12.167908+00:00,x,y,2021-02-27 11:00:00+00:00,2021-02-27 13:00:00+00:00,gamma,TRUE,20,1,c-4
2780,2021-06-03 13:22:38.087239+00:00,x,y,2021-06-15 14:00:00+00:00,2021-06-15 15:55:00+00:00,beta,TRUE,20,0,b-9
2781,2021-06-20 17:52:53.830223+00:00,x,y,2021-06-22 05:00:00+00:00,2021-06-22 06:55:00+00:00,beta,TRUE,20,0,b-1
2782,2021-08-22 06:27:19.223523+00:00,x,y,2021-08-25 16:00:00+00:00,2021-08-25 18:00:00+00:00,alpha,TRUE,20,1,a-23
2783,2021-08-30 16:53:43.030191+00:00,x,y,2021-09-26 11:00:00+00:00,2021-09-26 13:00:00+00:00,gamma,TRUE,20,2,c-4
2784,2021-03-02 12:40:41.043375+00:00,x,y,2021-04-09 05:00:00+00:00,2021-04-09 07:00:00+00:00,gamma,TRUE,0,0,c-2
2785,2021-07-04 18:30:50.758175+00:00,x,y,2021-09-10 14:00:00+00:00,2021-09-10 15:55:00+00:00,beta,TRUE,40,0,b-9
